time	umirror	cfmb2	cmfb1	innegative	inpositive	out1neg	out1pos	vbias	vdd	vom	vop	n001	n002	n003	n004	n005	n006	n007	n008	n009	ig7	ig9
2.495888953946475e-006	1.231855e+000	8.442113e-001	5.165660e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722686e-001	1.802291e+000	3.703305e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343515e-009	-6.559576e-009
2.495888975855079e-006	1.231855e+000	8.442113e-001	5.165661e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722686e-001	1.802291e+000	3.703303e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343465e-009	-6.559619e-009
2.495888981332230e-006	1.231855e+000	8.442113e-001	5.165662e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722687e-001	1.802291e+000	3.703303e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343453e-009	-6.559629e-009
2.495888992286531e-006	1.231855e+000	8.442113e-001	5.165663e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722687e-001	1.802291e+000	3.703302e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343436e-009	-6.559640e-009
2.495888995025107e-006	1.231855e+000	8.442113e-001	5.165663e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722687e-001	1.802291e+000	3.703302e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343436e-009	-6.559638e-009
2.495889000502258e-006	1.231855e+000	8.442113e-001	5.165663e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722687e-001	1.802291e+000	3.703301e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343443e-009	-6.559625e-009
2.495889001871546e-006	1.231855e+000	8.442113e-001	5.165663e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722687e-001	1.802291e+000	3.703301e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343440e-009	-6.559628e-009
2.495889004610121e-006	1.231855e+000	8.442113e-001	5.165663e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722687e-001	1.802291e+000	3.703301e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343426e-009	-6.559643e-009
2.495889010087272e-006	1.231855e+000	8.442112e-001	5.165664e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317888e+000	6.722687e-001	1.802291e+000	3.703300e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343417e-009	-6.559655e-009
2.495889011456560e-006	1.231855e+000	8.442112e-001	5.165664e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317887e+000	6.722687e-001	1.802291e+000	3.703300e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343413e-009	-6.559659e-009
2.495889014195136e-006	1.231855e+000	8.442112e-001	5.165664e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317887e+000	6.722687e-001	1.802291e+000	3.703300e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343397e-009	-6.559674e-009
2.495889019672286e-006	1.231855e+000	8.442112e-001	5.165665e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317887e+000	6.722687e-001	1.802291e+000	3.703299e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782998e-001	7.343379e-009	-6.559687e-009
2.495889030626588e-006	1.231855e+000	8.442112e-001	5.165665e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317887e+000	6.722687e-001	1.802291e+000	3.703299e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782997e-001	7.343357e-009	-6.559704e-009
2.495889052535192e-006	1.231855e+000	8.442112e-001	5.165667e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201241e-001	1.601688e+000	1.800146e+000	1.317887e+000	6.722687e-001	1.802291e+000	3.703297e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782997e-001	7.343310e-009	-6.559743e-009
2.495889096352400e-006	1.231855e+000	8.442111e-001	5.165670e-001	4.910891e-001	1.291089e+000	6.836323e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201242e-001	1.601688e+000	1.800146e+000	1.317887e+000	6.722688e-001	1.802291e+000	3.703293e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782997e-001	7.343218e-009	-6.559818e-009
2.495889183986815e-006	1.231855e+000	8.442110e-001	5.165676e-001	4.910891e-001	1.291089e+000	6.836324e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201242e-001	1.601688e+000	1.800146e+000	1.317887e+000	6.722689e-001	1.802291e+000	3.703285e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782996e-001	7.343035e-009	-6.559968e-009
2.495889359255646e-006	1.231855e+000	8.442107e-001	5.165690e-001	4.910891e-001	1.291089e+000	6.836324e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201243e-001	1.601688e+000	1.800146e+000	1.317886e+000	6.722691e-001	1.802291e+000	3.703270e-001	8.607637e-001	1.226444e+000	6.300000e-001	5.782995e-001	7.342672e-009	-6.560263e-009
2.495889709793308e-006	1.231855e+000	8.442101e-001	5.165716e-001	4.910891e-001	1.291089e+000	6.836326e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201245e-001	1.601688e+000	1.800146e+000	1.317884e+000	6.722695e-001	1.802291e+000	3.703240e-001	8.607638e-001	1.226444e+000	6.300000e-001	5.782993e-001	7.341945e-009	-6.560855e-009
2.495890410868632e-006	1.231855e+000	8.442090e-001	5.165768e-001	4.910891e-001	1.291089e+000	6.836330e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201248e-001	1.601688e+000	1.800145e+000	1.317880e+000	6.722704e-001	1.802291e+000	3.703180e-001	8.607638e-001	1.226444e+000	6.300000e-001	5.782990e-001	7.340491e-009	-6.562037e-009
2.495891813019280e-006	1.231855e+000	8.442068e-001	5.165871e-001	4.910891e-001	1.291089e+000	6.836336e-001	1.800852e+000	9.000000e-001	1.800000e+000	1.201256e-001	1.601687e+000	1.800145e+000	1.317873e+000	6.722721e-001	1.802292e+000	3.703059e-001	8.607638e-001	1.226444e+000	6.300000e-001	5.782982e-001	7.337589e-009	-6.564397e-009
2.495894617320576e-006	1.231855e+000	8.442022e-001	5.166079e-001	4.910891e-001	1.291089e+000	6.836350e-001	1.800851e+000	9.000000e-001	1.800000e+000	1.201270e-001	1.601686e+000	1.800145e+000	1.317858e+000	6.722755e-001	1.802292e+000	3.702817e-001	8.607640e-001	1.226445e+000	6.300000e-001	5.782967e-001	7.331798e-009	-6.569101e-009
2.495900225923168e-006	1.231855e+000	8.441932e-001	5.166495e-001	4.910891e-001	1.291089e+000	6.836377e-001	1.800850e+000	9.000000e-001	1.800000e+000	1.201299e-001	1.601684e+000	1.800144e+000	1.317828e+000	6.722825e-001	1.802294e+000	3.702334e-001	8.607641e-001	1.226445e+000	6.300000e-001	5.782937e-001	7.320271e-009	-6.578452e-009
2.495911443128351e-006	1.231855e+000	8.441750e-001	5.167327e-001	4.910891e-001	1.291089e+000	6.836432e-001	1.800848e+000	9.000000e-001	1.800000e+000	1.201358e-001	1.601679e+000	1.800142e+000	1.317768e+000	6.722962e-001	1.802298e+000	3.701369e-001	8.607646e-001	1.226447e+000	6.300000e-001	5.782876e-001	7.297385e-009	-6.596983e-009
2.495933877538717e-006	1.231855e+000	8.441386e-001	5.168989e-001	4.910891e-001	1.291089e+000	6.836540e-001	1.800844e+000	9.000000e-001	1.800000e+000	1.201475e-001	1.601671e+000	1.800139e+000	1.317645e+000	6.723238e-001	1.802305e+000	3.699443e-001	8.607656e-001	1.226450e+000	6.300000e-001	5.782756e-001	7.252112e-009	-6.633562e-009
2.495978746359450e-006	1.231855e+000	8.440651e-001	5.172313e-001	4.910891e-001	1.291089e+000	6.836753e-001	1.800835e+000	9.000000e-001	1.800000e+000	1.201714e-001	1.601653e+000	1.800132e+000	1.317388e+000	6.723790e-001	1.802319e+000	3.695607e-001	8.607679e-001	1.226456e+000	6.300000e-001	5.782517e-001	7.162885e-009	-6.705567e-009
2.496068484000916e-006	1.231854e+000	8.439153e-001	5.178960e-001	4.910891e-001	1.291089e+000	6.837171e-001	1.800817e+000	9.000000e-001	1.800000e+000	1.202205e-001	1.601620e+000	1.800118e+000	1.316832e+000	6.724897e-001	1.802349e+000	3.687993e-001	8.607737e-001	1.226469e+000	6.300000e-001	5.782050e-001	6.987309e-009	-6.847561e-009
2.496247959283847e-006	1.231853e+000	8.436060e-001	5.192240e-001	4.910891e-001	1.291089e+000	6.837974e-001	1.800782e+000	9.000000e-001	1.800000e+000	1.203243e-001	1.601558e+000	1.800090e+000	1.315558e+000	6.727127e-001	1.802411e+000	3.672967e-001	8.607906e-001	1.226493e+000	6.300000e-001	5.781158e-001	6.640784e-009	-7.130005e-009
2.496606909849711e-006	1.231850e+000	8.429527e-001	5.218750e-001	4.910891e-001	1.291089e+000	6.839445e-001	1.800708e+000	9.000000e-001	1.800000e+000	1.205532e-001	1.601456e+000	1.800031e+000	1.312521e+000	6.731645e-001	1.802547e+000	3.643601e-001	8.608447e-001	1.226538e+000	6.300000e-001	5.779532e-001	5.948592e-009	-7.696691e-009
2.497324810981437e-006	1.231843e+000	8.415412e-001	5.271502e-001	4.910891e-001	1.291089e+000	6.841821e-001	1.800545e+000	9.000000e-001	1.800000e+000	1.210860e-001	1.601332e+000	1.799902e+000	1.305693e+000	6.740847e-001	1.802849e+000	3.587028e-001	8.610315e-001	1.226617e+000	6.300000e-001	5.776961e-001	4.502184e-009	-8.825769e-009
2.498760613244890e-006	1.231822e+000	8.384256e-001	5.375344e-001	4.910891e-001	1.291089e+000	6.843817e-001	1.800130e+000	9.000000e-001	1.800000e+000	1.223770e-001	1.601389e+000	1.799574e+000	1.292585e+000	6.759182e-001	1.803480e+000	3.480467e-001	8.616715e-001	1.226723e+000	6.300000e-001	5.775136e-001	1.191392e-009	-1.101783e-008
2.501587739564587e-006	1.231765e+000	8.316473e-001	5.569379e-001	4.910891e-001	1.291089e+000	6.834037e-001	1.798900e+000	9.000000e-001	1.800000e+000	1.254792e-001	1.602519e+000	1.798597e+000	1.270706e+000	6.790179e-001	1.804457e+000	3.291888e-001	8.637273e-001	1.226651e+000	6.300000e-001	5.787902e-001	-6.590511e-009	-1.486397e-008
2.507140779074678e-006	1.231644e+000	8.181339e-001	5.905824e-001	4.910891e-001	1.291089e+000	6.767480e-001	1.795285e+000	9.000000e-001	1.800000e+000	1.323793e-001	1.607234e+000	1.795709e+000	1.235191e+000	6.820641e-001	1.804806e+000	2.983781e-001	8.694364e-001	1.225387e+000	6.300000e-001	5.867740e-001	-2.303073e-008	-2.009389e-008
2.513828838781296e-006	1.231535e+000	8.042345e-001	6.227304e-001	4.910891e-001	1.291089e+000	6.617868e-001	1.789593e+000	9.000000e-001	1.800000e+000	1.404907e-001	1.615471e+000	1.791124e+000	1.201155e+000	6.794059e-001	1.802246e+000	2.707317e-001	8.775226e-001	1.221875e+000	6.300000e-001	6.039404e-001	-4.046517e-008	-2.188653e-008
2.519206814171352e-006	1.231506e+000	7.969215e-001	6.399829e-001	4.910891e-001	1.291089e+000	6.447054e-001	1.784522e+000	9.000000e-001	1.800000e+000	1.456607e-001	1.623130e+000	1.786997e+000	1.182170e+000	6.708601e-001	1.797593e+000	2.570534e-001	8.838959e-001	1.217170e+000	6.300000e-001	6.225597e-001	-4.962066e-008	-1.926782e-008
2.523993091433534e-006	1.231544e+000	7.942872e-001	6.474053e-001	4.910891e-001	1.291089e+000	6.269163e-001	1.780389e+000	9.000000e-001	1.800000e+000	1.484333e-001	1.629830e+000	1.783597e+000	1.173063e+000	6.580955e-001	1.791936e+000	2.521607e-001	8.886231e-001	1.211525e+000	6.300000e-001	6.408134e-001	-5.223632e-008	-1.414179e-008
2.528789611594927e-006	1.231640e+000	7.947655e-001	6.473967e-001	4.910891e-001	1.291089e+000	6.089740e-001	1.777490e+000	9.000000e-001	1.800000e+000	1.493925e-001	1.635743e+000	1.781188e+000	1.171291e+000	6.419997e-001	1.786180e+000	2.538058e-001	8.920746e-001	1.205040e+000	6.300000e-001	6.579797e-001	-4.971010e-008	-7.722958e-009
2.535400852653024e-006	1.231810e+000	7.981600e-001	6.381068e-001	4.910891e-001	1.291089e+000	5.870498e-001	1.776007e+000	9.000000e-001	1.800000e+000	1.487281e-001	1.642403e+000	1.779939e+000	1.178016e+000	6.183992e-001	1.780020e+000	2.641469e-001	8.951226e-001	1.196126e+000	6.300000e-001	6.773952e-001	-4.115424e-008	6.404790e-010
2.543217602838372e-006	1.231995e+000	8.034715e-001	6.185982e-001	4.910891e-001	1.291089e+000	5.666824e-001	1.777213e+000	9.000000e-001	1.800000e+000	1.465341e-001	1.648558e+000	1.780926e+000	1.194394e+000	5.924469e-001	1.776155e+000	2.838264e-001	8.971862e-001	1.186996e+000	6.300000e-001	6.941016e-001	-2.830077e-008	7.783673e-009
2.549423530788620e-006	1.232090e+000	8.075776e-001	5.986059e-001	4.910891e-001	1.291089e+000	5.556257e-001	1.779895e+000	9.000000e-001	1.800000e+000	1.443542e-001	1.652290e+000	1.783145e+000	1.211885e+000	5.755011e-001	1.775943e+000	3.034423e-001	8.980391e-001	1.181658e+000	6.300000e-001	7.025781e-001	-1.806497e-008	1.055758e-008
2.555051802813820e-006	1.232126e+000	8.106457e-001	5.784628e-001	4.910891e-001	1.291089e+000	5.497876e-001	1.783054e+000	9.000000e-001	1.800000e+000	1.424224e-001	1.654883e+000	1.785749e+000	1.229809e+000	5.641401e-001	1.777700e+000	3.230507e-001	8.984421e-001	1.178695e+000	6.300000e-001	7.068363e-001	-1.001835e-008	1.087883e-008
2.560280295164495e-006	1.232124e+000	8.127740e-001	5.593125e-001	4.910891e-001	1.291089e+000	5.472525e-001	1.786006e+000	9.000000e-001	1.800000e+000	1.408736e-001	1.656743e+000	1.788172e+000	1.246986e+000	5.569698e-001	1.780279e+000	3.416760e-001	8.986632e-001	1.177377e+000	6.300000e-001	7.086440e-001	-4.201224e-009	9.953640e-009
2.565700679806870e-006	1.232102e+000	8.142949e-001	5.397208e-001	4.910891e-001	1.291089e+000	5.467478e-001	1.788749e+000	9.000000e-001	1.800000e+000	1.395828e-001	1.658183e+000	1.790410e+000	1.264619e+000	5.524650e-001	1.783311e+000	3.607460e-001	8.988016e-001	1.177110e+000	6.300000e-001	7.090066e-001	4.785117e-011	8.339556e-009
2.571124411123143e-006	1.232068e+000	8.152254e-001	5.207830e-001	4.910891e-001	1.291089e+000	5.476122e-001	1.790962e+000	9.000000e-001	1.800000e+000	1.386254e-001	1.659158e+000	1.792206e+000	1.281547e+000	5.503286e-001	1.786236e+000	3.791770e-001	8.988686e-001	1.177558e+000	6.300000e-001	7.084038e-001	2.482783e-009	6.479444e-009
2.578333325671050e-006	1.232016e+000	8.159357e-001	4.964667e-001	4.910891e-001	1.291089e+000	5.496539e-001	1.793243e+000	9.000000e-001	1.800000e+000	1.376950e-001	1.659978e+000	1.794052e+000	1.302914e+000	5.495172e-001	1.789734e+000	4.027702e-001	8.988846e-001	1.178616e+000	6.300000e-001	7.069636e-001	3.948564e-009	4.040622e-009
2.579605606420366e-006	1.232007e+000	8.160037e-001	4.922975e-001	4.910891e-001	1.291089e+000	5.500537e-001	1.793543e+000	9.000000e-001	1.800000e+000	1.375746e-001	1.660060e+000	1.794295e+000	1.306329e+000	5.495794e-001	1.790262e+000	4.067199e-001	8.988764e-001	1.178822e+000	6.300000e-001	7.066787e-001	3.922748e-009	3.600286e-009
2.582150167918998e-006	1.231988e+000	8.160555e-001	4.841208e-001	4.910891e-001	1.291089e+000	5.507838e-001	1.793955e+000	9.000000e-001	1.800000e+000	1.374045e-001	1.660121e+000	1.794627e+000	1.311612e+000	5.499362e-001	1.791133e+000	4.128563e-001	8.988389e-001	1.179198e+000	6.300000e-001	7.061558e-001	3.421371e-009	2.769055e-009
2.587239290916262e-006	1.231962e+000	8.160566e-001	4.681023e-001	4.910891e-001	1.291089e+000	5.520230e-001	1.794520e+000	9.000000e-001	1.800000e+000	1.371807e-001	1.660123e+000	1.795082e+000	1.317429e+000	5.507877e-001	1.792476e+000	4.185309e-001	8.987414e-001	1.179822e+000	6.300000e-001	7.052501e-001	2.882758e-009	1.763116e-009
2.597417536910790e-006	1.231941e+000	8.159170e-001	4.377625e-001	4.910891e-001	1.291089e+000	5.545069e-001	1.795230e+000	9.000000e-001	1.800000e+000	1.369795e-001	1.659934e+000	1.795653e+000	1.321081e+000	5.528387e-001	1.794198e+000	4.205000e-001	8.985453e-001	1.181021e+000	6.300000e-001	7.033632e-001	3.199270e-009	9.282225e-010
2.610567974122079e-006	1.231932e+000	8.156719e-001	4.024647e-001	4.910891e-001	1.291089e+000	5.582337e-001	1.795781e+000	9.000000e-001	1.800000e+000	1.369343e-001	1.659518e+000	1.796095e+000	1.321940e+000	5.560917e-001	1.795377e+000	4.205334e-001	8.983054e-001	1.182775e+000	6.300000e-001	7.004664e-001	3.905024e-009	4.522152e-010
2.626054446081314e-006	1.231929e+000	8.153467e-001	3.659858e-001	4.910891e-001	1.291089e+000	5.633177e-001	1.796203e+000	9.000000e-001	1.800000e+000	1.370105e-001	1.658862e+000	1.796433e+000	1.322209e+000	5.606196e-001	1.796074e+000	4.206226e-001	8.980052e-001	1.185133e+000	6.300000e-001	6.964604e-001	4.879279e-009	3.241687e-010
2.629926064071123e-006	1.231929e+000	8.152536e-001	3.582534e-001	4.910891e-001	1.291089e+000	5.647714e-001	1.796293e+000	9.000000e-001	1.800000e+000	1.370459e-001	1.658657e+000	1.796505e+000	1.322268e+000	5.619236e-001	1.796188e+000	4.206814e-001	8.979183e-001	1.185797e+000	6.300000e-001	6.952999e-001	5.110182e-009	3.006296e-010
2.637669300050740e-006	1.231929e+000	8.150353e-001	3.459655e-001	4.910891e-001	1.291089e+000	5.680875e-001	1.796471e+000	9.000000e-001	1.800000e+000	1.371405e-001	1.658154e+000	1.796647e+000	1.322351e+000	5.649078e-001	1.796382e+000	4.209012e-001	8.977101e-001	1.187287e+000	6.300000e-001	6.926112e-001	5.573689e-009	2.492134e-010
2.653155772009975e-006	1.231932e+000	8.144827e-001	3.311411e-001	4.910891e-001	1.291089e+000	5.759288e-001	1.796870e+000	9.000000e-001	1.800000e+000	1.373881e-001	1.656826e+000	1.796967e+000	1.322448e+000	5.719845e-001	1.796798e+000	4.216499e-001	8.971646e-001	1.190700e+000	6.300000e-001	6.860803e-001	6.804653e-009	2.660344e-010
2.679761827417785e-006	1.231937e+000	8.133000e-001	3.242737e-001	4.910891e-001	1.291089e+000	5.916869e-001	1.797647e+000	9.000000e-001	1.800000e+000	1.379302e-001	1.653910e+000	1.797587e+000	1.322514e+000	5.862316e-001	1.797590e+000	4.240035e-001	8.959723e-001	1.197354e+000	6.300000e-001	6.726320e-001	9.196443e-009	3.054183e-010
2.683420668286581e-006	1.231937e+000	8.130965e-001	3.262085e-001	4.910891e-001	1.291089e+000	5.941985e-001	1.797768e+000	9.000000e-001	1.800000e+000	1.380246e-001	1.653401e+000	1.797684e+000	1.322513e+000	5.885056e-001	1.797714e+000	4.246671e-001	8.957650e-001	1.198376e+000	6.300000e-001	6.704271e-001	9.560409e-009	3.093383e-010
2.690738350024173e-006	1.231939e+000	8.125918e-001	3.361570e-001	4.910891e-001	1.291089e+000	5.999261e-001	1.798040e+000	9.000000e-001	1.800000e+000	1.382614e-001	1.652129e+000	1.797901e+000	1.322497e+000	5.936987e-001	1.797997e+000	4.271164e-001	8.952507e-001	1.200612e+000	6.300000e-001	6.652495e-001	1.035559e-008	3.122564e-010
2.705373713499356e-006	1.231942e+000	8.113400e-001	3.688594e-001	4.910891e-001	1.291089e+000	6.127785e-001	1.798638e+000	9.000000e-001	1.800000e+000	1.388581e-001	1.648967e+000	1.798378e+000	1.322447e+000	6.053767e-001	1.798630e+000	4.353210e-001	8.939808e-001	1.205380e+000	6.300000e-001	6.532242e-001	1.205592e-008	3.032949e-010
2.726853841978793e-006	1.231945e+000	8.091227e-001	4.362110e-001	4.910891e-001	1.291089e+000	6.337169e-001	1.799591e+000	9.000000e-001	1.800000e+000	1.399276e-001	1.643353e+000	1.799137e+000	1.322350e+000	6.244419e-001	1.799654e+000	4.523541e-001	8.917375e-001	1.212771e+000	6.300000e-001	6.330235e-001	1.468083e-008	2.602807e-010
2.728545032656672e-006	1.231945e+000	8.089167e-001	4.429971e-001	4.910891e-001	1.291089e+000	6.355183e-001	1.799671e+000	9.000000e-001	1.800000e+000	1.400278e-001	1.642830e+000	1.799201e+000	1.322341e+000	6.260860e-001	1.799742e+000	4.540768e-001	8.915294e-001	1.213374e+000	6.300000e-001	6.312324e-001	1.488848e-008	2.530328e-010
2.731927414012429e-006	1.231944e+000	8.083842e-001	4.589301e-001	4.910891e-001	1.291089e+000	6.392880e-001	1.799815e+000	9.000000e-001	1.800000e+000	1.402796e-001	1.641656e+000	1.799316e+000	1.321869e+000	6.295863e-001	1.799936e+000	4.481964e-001	8.910530e-001	1.214585e+000	6.300000e-001	6.273948e-001	1.501678e-008	8.850218e-011
2.738692176723943e-006	1.231912e+000	8.066180e-001	4.924115e-001	4.910891e-001	1.291089e+000	6.458133e-001	1.799729e+000	9.000000e-001	1.800000e+000	1.410802e-001	1.639351e+000	1.799250e+000	1.311375e+000	6.365008e-001	1.800346e+000	4.105001e-001	8.902073e-001	1.216683e+000	6.300000e-001	6.207121e-001	1.149428e-008	-1.893629e-009
2.745927085907540e-006	1.231833e+000	8.035677e-001	5.278682e-001	4.910891e-001	1.291089e+000	6.489695e-001	1.798537e+000	9.000000e-001	1.800000e+000	1.425731e-001	1.637518e+000	1.798304e+000	1.283841e+000	6.426492e-001	1.800475e+000	3.693071e-001	8.899263e-001	1.217822e+000	6.300000e-001	6.175869e-001	1.631986e-009	-5.667775e-009
2.753612670243644e-006	1.231741e+000	7.999235e-001	5.613252e-001	4.910891e-001	1.291089e+000	6.456929e-001	1.795748e+000	9.000000e-001	1.800000e+000	1.446583e-001	1.637033e+000	1.796077e+000	1.250819e+000	6.456195e-001	1.799443e+000	3.361546e-001	8.906342e-001	1.217061e+000	6.300000e-001	6.212516e-001	-1.149536e-008	-8.767678e-009
2.761202521478809e-006	1.231688e+000	7.973354e-001	5.870121e-001	4.910891e-001	1.291089e+000	6.359044e-001	1.791947e+000	9.000000e-001	1.800000e+000	1.465362e-001	1.638258e+000	1.793024e+000	1.226069e+000	6.433149e-001	1.796752e+000	3.119113e-001	8.921235e-001	1.214185e+000	6.300000e-001	6.315446e-001	-2.266351e-008	-9.423276e-009
2.767225332608008e-006	1.231681e+000	7.964224e-001	6.017801e-001	4.910891e-001	1.291089e+000	6.246949e-001	1.788668e+000	9.000000e-001	1.800000e+000	1.476053e-001	1.640212e+000	1.790374e+000	1.211618e+000	6.378124e-001	1.793618e+000	2.984049e-001	8.936048e-001	1.210638e+000	6.300000e-001	6.430027e-001	-2.853141e-008	-7.832342e-009
2.767834342594626e-006	1.231684e+000	7.964323e-001	6.028271e-001	4.910891e-001	1.291089e+000	6.233898e-001	1.788351e+000	9.000000e-001	1.800000e+000	1.476661e-001	1.640465e+000	1.790117e+000	1.210613e+000	6.369947e-001	1.793250e+000	2.974460e-001	8.937596e-001	1.210201e+000	6.300000e-001	6.443000e-001	-2.896693e-008	-7.664271e-009
2.769052362567862e-006	1.231692e+000	7.965865e-001	6.043198e-001	4.910891e-001	1.291089e+000	6.206399e-001	1.787768e+000	9.000000e-001	1.800000e+000	1.477160e-001	1.641017e+000	1.789642e+000	1.209195e+000	6.350520e-001	1.792478e+000	2.960852e-001	8.940595e-001	1.209243e+000	6.300000e-001	6.469775e-001	-2.960478e-008	-7.296277e-009
2.771488402514334e-006	1.231712e+000	7.970583e-001	6.064572e-001	4.910891e-001	1.291089e+000	6.150741e-001	1.786711e+000	9.000000e-001	1.800000e+000	1.477209e-001	1.642155e+000	1.788779e+000	1.206942e+000	6.308378e-001	1.790957e+000	2.942962e-001	8.946304e-001	1.207251e+000	6.300000e-001	6.523170e-001	-3.001430e-008	-5.995273e-009
2.774743218960472e-006	1.231746e+000	7.980099e-001	6.074135e-001	4.910891e-001	1.291089e+000	6.077610e-001	1.785626e+000	9.000000e-001	1.800000e+000	1.475190e-001	1.643697e+000	1.787890e+000	1.205688e+000	6.246601e-001	1.789086e+000	2.936948e-001	8.953060e-001	1.204505e+000	6.300000e-001	6.591352e-001	-2.947849e-008	-4.096059e-009
2.781252851852748e-006	1.231826e+000	8.005431e-001	6.043178e-001	4.910891e-001	1.291089e+000	5.943018e-001	1.784500e+000	9.000000e-001	1.800000e+000	1.466220e-001	1.646692e+000	1.786963e+000	1.207857e+000	6.116183e-001	1.786138e+000	2.971804e-001	8.963798e-001	1.199130e+000	6.300000e-001	6.711836e-001	-2.607026e-008	-4.192928e-010
2.789467016634667e-006	1.231930e+000	8.041820e-001	5.954056e-001	4.910891e-001	1.291089e+000	5.791752e-001	1.784258e+000	9.000000e-001	1.800000e+000	1.450550e-001	1.650264e+000	1.786758e+000	1.215286e+000	5.951354e-001	1.783515e+000	3.062487e-001	8.974274e-001	1.192758e+000	6.300000e-001	6.842092e-001	-1.983941e-008	3.649296e-009
2.789747007388250e-006	1.231933e+000	8.043112e-001	5.949758e-001	4.910891e-001	1.291089e+000	5.787259e-001	1.784282e+000	9.000000e-001	1.800000e+000	1.449927e-001	1.650377e+000	1.786777e+000	1.215655e+000	5.945942e-001	1.783462e+000	3.066766e-001	8.974549e-001	1.192561e+000	6.300000e-001	6.845840e-001	-1.958593e-008	3.771993e-009
2.790306988895414e-006	1.231938e+000	8.045698e-001	5.939711e-001	4.910891e-001	1.291089e+000	5.779221e-001	1.784369e+000	9.000000e-001	1.800000e+000	1.448599e-001	1.650591e+000	1.786848e+000	1.216526e+000	5.935565e-001	1.783406e+000	3.076684e-001	8.974999e-001	1.192200e+000	6.300000e-001	6.852413e-001	-1.904127e-008	3.986908e-009
2.791426951909741e-006	1.231949e+000	8.050788e-001	5.918802e-001	4.910891e-001	1.291089e+000	5.764008e-001	1.784566e+000	9.000000e-001	1.800000e+000	1.445934e-001	1.651010e+000	1.787009e+000	1.218361e+000	5.915426e-001	1.783331e+000	3.097232e-001	8.975841e-001	1.191511e+000	6.300000e-001	6.864777e-001	-1.796234e-008	4.344197e-009
